Energy [MeV],N_Th,N_U,Total
3.089292929292929,0.0,0.02960965413823167,0.02960965413823167
3.104343434343434,0.0,0.02943388431474824,0.02943388431474824
3.119393939393939,0.0,0.029272364049400944,0.029272364049400944
3.134444444444444,0.0,0.029061918600265097,0.029061918600265097
3.149494949494949,0.0,0.028790584653636816,0.028790584653636816
3.164545454545454,0.0,0.028530219470207466,0.028530219470207466
3.1795959595959595,0.0,0.02823090562199892,0.02823090562199892
3.1946464646464645,0.0,0.027896546184524897,0.027896546184524897
3.2096969696969695,0.0,0.02754030499756712,0.02754030499756712
3.224747474747475,0.0,0.02714495561279664,0.02714495561279664
3.23979797979798,0.0,0.026716809588742854,0.026716809588742854
3.254848484848485,0.0,0.026259724031500183,0.026259724031500183
3.26989898989899,0.0,0.025779163438491928,0.025779163438491928
3.284949494949495,0.0,2.2347227379713763e-05,2.2347227379713763e-05
