Energy [MeV],N_Th,N_U,Total
3.089292929292929,0.0,0.029417025677108896,0.029417025677108896
3.104343434343434,0.0,0.028590771180172125,0.028590771180172125
3.119393939393939,0.0,0.025998751336501046,0.025998751336501046
3.134444444444444,0.0,0.02554288773242152,0.02554288773242152
3.149494949494949,0.0,0.027052717746863436,0.027052717746863436
3.164545454545454,0.0,0.02793228436641416,0.02793228436641416
3.1795959595959595,0.0,0.025845365270860343,0.025845365270860343
3.1946464646464645,0.0,0.024798759156038287,0.024798759156038287
3.2096969696969695,0.0,0.02527891895514585,0.02527891895514585
3.224747474747475,0.0,0.025939604597951364,0.025939604597951364
3.23979797979798,0.0,0.026667297344210795,0.026667297344210795
3.254848484848485,0.0,0.023812145678757023,0.023812145678757023
3.26989898989899,0.0,0.022548621656047527,0.022548621656047527
3.284949494949495,0.0,2.070649507178739e-05,2.070649507178739e-05
