Energy [MeV],Total
1.81,0.008424500497405632
1.825050505050505,0.01890033244779353
1.8401010101010102,0.025987485841879328
1.8551515151515152,0.032060211603734984
1.8702020202020202,0.03748109497010997
1.8852525252525254,0.04273257026304356
1.9003030303030304,0.04639718389144801
1.9153535353535354,0.051090902798583984
1.9304040404040403,0.05566536105487656
1.9454545454545455,0.05937432783907173
1.9605050505050505,0.06355352893108268
1.9755555555555555,0.06759254041514758
1.9906060606060607,0.07167133068245059
2.0056565656565657,0.07562228403435513
2.0207070707070707,0.07951460326262016
2.0357575757575757,0.0833422407582271
2.0508080808080806,0.0870469769392973
2.065858585858586,0.09070906041623188
2.080909090909091,0.08837486764238262
2.095959595959596,0.09159884297543763
2.111010101010101,0.0947236025239476
2.126060606060606,0.09762615772220531
2.141111111111111,0.1001378294387543
2.156161616161616,0.10248805289661829
2.1712121212121214,0.10495158389025108
2.1862626262626264,0.10730955827491018
2.2013131313131313,0.10948566853156763
2.2163636363636363,0.1115466609341632
2.2314141414141413,0.11345618631436913
2.2464646464646463,0.11522507496385784
2.2615151515151517,0.07260808671582215
2.2765656565656567,0.014036112214047384
2.2916161616161617,0.014523138029020565
2.3066666666666666,0.015006520915316278
2.3217171717171716,0.015483548566874143
2.3367676767676766,0.01595686604028948
2.3518181818181816,0.016430309194462075
2.366868686868687,0.016904777802026587
2.381919191919192,0.01737646049029921
2.396969696969697,0.01784807652961146
2.412020202020202,0.018292177656404413
2.427070707070707,0.01873113849481517
2.4421212121212124,0.01917107140419356
2.4571717171717173,0.019618570373696465
2.4722222222222223,0.020088522104030716
2.4872727272727273,0.02053877929716323
2.5023232323232323,0.02096758646605481
2.5173737373737373,0.02148912050935962
2.5324242424242422,0.021925233800011847
2.5474747474747472,0.022345283905356752
2.562525252525252,0.022786441524213233
2.5775757575757576,0.02320245538417717
2.5926262626262626,0.02362123478379719
2.6076767676767676,0.02404397455676614
2.6227272727272726,0.024456104771322196
2.637777777777778,0.02482214264858629
2.652828282828283,0.025202325980766466
2.667878787878788,0.02553635185355082
2.682929292929293,0.025892428829276337
2.697979797979798,0.026216647114258786
2.713030303030303,0.02650246816236591
2.728080808080808,0.026807657709520552
2.743131313131313,0.027080061017599383
2.758181818181818,0.027360735000728678
2.7732323232323233,0.027589147771270917
2.7882828282828283,0.027821507947911644
2.8033333333333332,0.02805350695819255
2.818383838383838,0.028308127122757737
2.8334343434343436,0.0284991836212963
2.8484848484848486,0.028680768851416866
2.8635353535353536,0.02884444582023692
2.8785858585858586,0.029024027489118972
2.8936363636363636,0.029152407139312855
2.9086868686868685,0.029293899882157276
2.9237373737373735,0.029382395217123533
2.9387878787878785,0.02948115527569068
2.9538383838383835,0.029561905886465945
2.9688888888888885,0.02962536133845955
2.983939393939394,0.029606084593365216
2.998989898989899,0.029616419529064648
3.014040404040404,0.029629267717314584
3.0290909090909093,0.02959691410166401
3.0441414141414143,0.029533384663791518
3.0591919191919192,0.029429639179716142
3.074242424242424,0.0293006837638295
3.089292929292929,0.02918547244014009
3.104343434343434,0.02901279396075609
3.119393939393939,0.028854743735841477
3.134444444444444,0.028647864599536835
3.149494949494949,0.028380229184115577
3.164545454545454,0.028123999559155462
3.1795959595959595,0.027829033701536363
3.1946464646464645,0.027499627130354705
3.2096969696969695,0.027148525682868335
3.224747474747475,0.026758578398550517
3.23979797979798,0.026336091070910415
3.254848484848485,0.025884921596205413
3.26989898989899,0.025410834768701412
3.284949494949495,2.2027261901773273e-05
3.3,2.221070880665125e-05
