Energy [MeV],Total
1.81,0.008633258938351564
1.825050505050505,0.01939118472438074
1.8401010101010102,0.026664254691821716
1.8551515151515152,0.03285593535294622
1.8702020202020202,0.03835797165151911
1.8852525252525254,0.0436283975926286
1.9003030303030304,0.04729557989920178
1.9153535353535354,0.05203457733572524
1.9304040404040403,0.05663465519731253
1.9454545454545455,0.060405765766213614
1.9605050505050505,0.0647399410507528
1.9755555555555555,0.06897491916528176
1.9906060606060607,0.07311265756021759
2.0056565656565657,0.07715244065305027
2.0207070707070707,0.08109159887688012
2.0357575757575757,0.08492531075527787
2.0508080808080806,0.08864972096169574
2.065858585858586,0.0922582252111262
2.080909090909091,0.0898504570170625
2.095959595959596,0.09307594943777152
2.111010101010101,0.09618108213223882
2.126060606060606,0.09915854620560213
2.141111111111111,0.10200073245415359
2.156161616161616,0.1046996312246958
2.1712121212121214,0.10724682519339684
2.1862626262626264,0.10963333146334706
2.2013131313131313,0.11184944543397278
2.2163636363636363,0.11388471990049681
2.2314141414141413,0.11572831420026466
2.2464646464646463,0.11737033026874166
2.2615151515151517,0.07409175873187562
2.2765656565656567,0.014304876466429096
2.2916161616161617,0.014790480691080415
2.3066666666666666,0.015277244053677683
2.3217171717171716,0.015764752781944658
2.3367676767676766,0.01625257739182818
2.3518181818181816,0.01674028250088709
2.366868686868687,0.01722741458293969
2.381919191919192,0.0177135154443067
2.396969696969697,0.01819811253424975
2.412020202020202,0.018680725130132796
2.427070707070707,0.019159463415080357
2.4421212121212124,0.01963663462744642
2.4571717171717173,0.020110328628492918
2.4722222222222223,0.020580031208847542
2.4872727272727273,0.021045216763263798
2.5023232323232323,0.021505356110124142
2.5173737373737373,0.021959911031346403
2.5324242424242422,0.022408340489773113
2.5474747474747472,0.022850094906160152
2.562525252525252,0.023284618650362326
2.5775757575757576,0.02371135282534259
2.5926262626262626,0.02412973353458384
2.6076767676767676,0.024539196326556618
2.6227272727272726,0.02493916721677821
2.637777777777778,0.025329075942564696
2.652828282828283,0.02570834708243778
2.667878787878788,0.02607640529885245
2.682929292929293,0.026432672226007096
2.697979797979798,0.026776571399919992
2.713030303030303,0.02710752614330185
2.728080808080808,0.027424961926535756
2.743131313131313,0.027728309093396956
2.758181818181818,0.028016999589206282
2.7732323232323233,0.028290462708778184
2.7882828282828283,0.028548140374207286
2.8033333333333332,0.028789482102491357
2.818383838383838,0.029013932515222236
2.8334343434343436,0.029220957415430935
2.8484848484848486,0.029410025101570012
2.8635353535353536,0.02958061286312051
2.8785858585858586,0.02973220818337139
2.8936363636363636,0.02986431404531888
2.9086868686868685,0.0299764486572731
2.9237373737373735,0.03006813944062047
2.9387878787878785,0.030138937520865126
2.9538383838383835,0.03018840306678009
2.9688888888888885,0.030216124689807188
2.983939393939394,0.03022170347688999
2.998989898989899,0.030204768385863636
3.014040404040404,0.030164975604608048
3.0290909090909093,0.030101998836856162
3.0441414141414143,0.030015542248437523
3.0591919191919192,0.02990533755847945
3.074242424242424,0.029771151127995304
3.089292929292929,0.029612760047246847
3.104343434343434,0.02942999220857168
3.119393939393939,0.029222667358868155
3.134444444444444,0.028990642914925004
3.149494949494949,0.028733767107248606
3.164545454545454,0.028451868710754294
3.1795959595959595,0.028144723525221935
3.1946464646464645,0.02781200927293516
3.2096969696969695,0.027453248238204067
3.224747474747475,0.027067746159105604
3.23979797979798,0.026654626829707463
3.254848484848485,0.026213153728715227
3.26989898989899,0.025743370046045974
3.284949494949495,2.234589964598716e-05
3.3,2.25386657886452e-05
