Energy [MeV],N_Th,N_U,Total
3.089292929292929,0.0,0.02918547244014009,0.02918547244014009
3.104343434343434,0.0,0.02901279396075609,0.02901279396075609
3.119393939393939,0.0,0.028854743735841477,0.028854743735841477
3.134444444444444,0.0,0.028647864599536835,0.028647864599536835
3.149494949494949,0.0,0.028380229184115577,0.028380229184115577
3.164545454545454,0.0,0.028123999559155462,0.028123999559155462
3.1795959595959595,0.0,0.027829033701536363,0.027829033701536363
3.1946464646464645,0.0,0.027499627130354705,0.027499627130354705
3.2096969696969695,0.0,0.027148525682868335,0.027148525682868335
3.224747474747475,0.0,0.026758578398550517,0.026758578398550517
3.23979797979798,0.0,0.026336091070910415,0.026336091070910415
3.254848484848485,0.0,0.025884921596205413,0.025884921596205413
3.26989898989899,0.0,0.025410834768701412,0.025410834768701412
